ICD_CODE,ATC_CODE,RELATION,FREQUENCY
25000,DRUG_03436,treats,3
2761,DRUG_94840,treats,3
2859,DRUG_03436,treats,3
2768,DRUG_81907,treats,3
2768,DRUG_18769,treats,3
2768,DRUG_05899,treats,3
2768,DRUG_57538,treats,3
2768,DRUG_39424,treats,3
2768,DRUG_29869,treats,3
2768,DRUG_77783,treats,3
2768,DRUG_57970,treats,3
311,DRUG_94840,treats,3
311,DRUG_44177,treats,3
311,DRUG_65728,treats,3
311,DRUG_56776,treats,3
2948,DRUG_94840,treats,3
2948,DRUG_88865,treats,3
2948,DRUG_56289,treats,3
2948,DRUG_56776,treats,3
V1582,DRUG_16971,treats,3
V1582,DRUG_65380,treats,3
V1582,DRUG_57538,treats,3
V1582,DRUG_83139,treats,3
V1582,DRUG_05522,treats,3
3481,DRUG_12638,treats,3
3481,DRUG_93890,treats,3
3481,DRUG_78549,treats,3
51881,DRUG_56684,treats,3
V440,DRUG_69059,treats,3
78552,DRUG_69059,treats,3
2724,DRUG_51632,treats,3
25060,DRUG_51632,treats,3
25060,DRUG_69059,treats,3
99592,DRUG_69059,treats,3
5990,DRUG_51632,treats,3
3572,DRUG_51632,treats,3
3572,DRUG_69059,treats,3
70722,DRUG_34497,treats,3
70722,DRUG_56289,treats,3
70722,DRUG_73347,treats,3
0389,DRUG_83266,treats,3
0389,DRUG_51632,treats,3
0389,DRUG_69059,treats,3
311,DRUG_51632,treats,3
2760,DRUG_83266,treats,3
2762,DRUG_94252,treats,3
2749,DRUG_29813,treats,3
72400,DRUG_93890,treats,3
0414,DRUG_00654,treats,3
0414,DRUG_17057,treats,3
4439,DRUG_17057,treats,3
4280,DRUG_48851,treats,3
25000,DRUG_45529,treats,3
25000,DRUG_48851,treats,3
V4501,DRUG_36800,treats,3
3659,DRUG_36800,treats,3
42731,DRUG_48851,treats,3
42731,DRUG_63448,treats,3
2724,DRUG_48851,treats,3
5990,DRUG_63448,treats,3
V5861,DRUG_82115,treats,3
51881,DRUG_91210,treats,3
1970,DRUG_69337,treats,3
1977,DRUG_69337,treats,3
42731,DRUG_44177,treats,3
4019,DRUG_81129,treats,3
2449,DRUG_78988,treats,3
2948,DRUG_78988,treats,3
4240,DRUG_88865,treats,3
4240,DRUG_05522,treats,3
53081,DRUG_78988,treats,3
2761,DRUG_90353,treats,3
2761,DRUG_69059,treats,3
V667,DRUG_93890,treats,3
5990,DRUG_78988,treats,3
4019,DRUG_53661,treats,3
V4581,DRUG_53661,treats,3
4280,DRUG_41753,treats,3
42832,DRUG_85419,treats,3
42832,DRUG_25548,treats,3
5849,DRUG_17093,treats,3
28521,DRUG_94840,treats,3
28521,DRUG_88865,treats,3
28521,DRUG_12470,treats,3
28521,DRUG_65728,treats,3
28521,DRUG_85419,treats,3
42731,DRUG_41753,treats,3
486,DRUG_80409,treats,3
486,DRUG_34497,treats,3
5859,DRUG_94252,treats,3
40390,DRUG_45529,treats,3
40390,DRUG_88865,treats,3
2948,DRUG_25548,treats,3
41400,DRUG_53661,treats,3
2859,DRUG_62191,treats,3
2859,DRUG_69930,treats,3
4239,DRUG_12638,treats,3
4239,DRUG_56289,treats,3
4239,DRUG_83139,treats,3
5119,DRUG_22257,treats,3
5119,DRUG_81691,treats,3
5119,DRUG_56776,treats,3
5119,DRUG_88220,treats,3
4019,DRUG_60474,treats,3
311,DRUG_06485,treats,3
1628,DRUG_93890,treats,3
40390,DRUG_22257,treats,3
51881,DRUG_25520,treats,3
5712,DRUG_05899,treats,3
570,DRUG_42537,treats,3
570,DRUG_79790,treats,3
570,DRUG_05899,treats,3
570,DRUG_94252,treats,3
570,DRUG_97910,treats,3
570,DRUG_49892,treats,3
570,DRUG_24647,treats,3
570,DRUG_38458,treats,3
570,DRUG_56776,treats,3
570,DRUG_77783,treats,3
4168,DRUG_93890,treats,3
4168,DRUG_79790,treats,3
4168,DRUG_97334,treats,3
4168,DRUG_97910,treats,3
5750,DRUG_93890,treats,3
5750,DRUG_79790,treats,3
5750,DRUG_97910,treats,3
5121,DRUG_21325,treats,3
5121,DRUG_89898,treats,3
5121,DRUG_57538,treats,3
5845,DRUG_79790,treats,3
5845,DRUG_57538,treats,3
5845,DRUG_00589,treats,3
5845,DRUG_25520,treats,3
4280,DRUG_00589,treats,3
4280,DRUG_49892,treats,3
1976,DRUG_36800,treats,3
1628,DRUG_16971,treats,3
1628,DRUG_36800,treats,3
5849,DRUG_28439,treats,3
3572,DRUG_05899,treats,3
25060,DRUG_05899,treats,3
78552,DRUG_82115,treats,3
78552,DRUG_94455,treats,3
99592,DRUG_94455,treats,3
5849,DRUG_75101,treats,3
28521,DRUG_06485,treats,3
5859,DRUG_22257,treats,3
5859,DRUG_66345,treats,3
2724,DRUG_75101,treats,3
V1302,DRUG_18769,treats,3
V1302,DRUG_36800,treats,3
V1302,DRUG_93890,treats,3
V1302,DRUG_12638,treats,3
4019,DRUG_40920,treats,3
V440,DRUG_65380,treats,3
2724,DRUG_16603,treats,3
5990,DRUG_49098,treats,3
V5861,DRUG_49098,treats,3
V5867,DRUG_49098,treats,3
V5867,DRUG_79790,treats,3
V5867,DRUG_90775,treats,3
V5867,DRUG_56289,treats,3
70703,DRUG_71131,treats,3
2763,DRUG_17057,treats,3
2763,DRUG_56289,treats,3
2859,DRUG_16603,treats,3
311,DRUG_16603,treats,3
V1251,DRUG_15657,treats,3
V1251,DRUG_79790,treats,3
V1251,DRUG_17057,treats,3
V1251,DRUG_90775,treats,3
V1251,DRUG_18809,treats,3
4019,DRUG_71131,treats,3
486,DRUG_40576,treats,3
51881,DRUG_78548,treats,3
51881,DRUG_62398,treats,3
4280,DRUG_78548,treats,3
49121,DRUG_16971,treats,3
49121,DRUG_18769,treats,3
49121,DRUG_79790,treats,3
49121,DRUG_78549,treats,3
49121,DRUG_97910,treats,3
2875,DRUG_18769,treats,3
5859,DRUG_73918,treats,3
5859,DRUG_64785,treats,3
2948,DRUG_73918,treats,3
4280,DRUG_66384,treats,3
5849,DRUG_78548,treats,3
486,DRUG_90353,treats,3
2859,DRUG_78548,treats,3
2859,DRUG_12242,treats,3
5070,DRUG_90775,treats,3
V1582,DRUG_51618,treats,3
V1582,DRUG_09553,treats,3
V1582,DRUG_83266,treats,3
V1582,DRUG_07048,treats,3
V1582,DRUG_78549,treats,3
V1582,DRUG_49892,treats,3
V1582,DRUG_85419,treats,3
42731,DRUG_49892,treats,3
2724,DRUG_49892,treats,3
70705,DRUG_12638,treats,3
70705,DRUG_18769,treats,3
70705,DRUG_93890,treats,3
70705,DRUG_65380,treats,3
70705,DRUG_78549,treats,3
70705,DRUG_90775,treats,3
70705,DRUG_97910,treats,3
70724,DRUG_12638,treats,3
70724,DRUG_49098,treats,3
70724,DRUG_66345,treats,3
70724,DRUG_36800,treats,3
70724,DRUG_42471,treats,3
70724,DRUG_05522,treats,3
99592,DRUG_79422,treats,3
V442,DRUG_51618,treats,3
V442,DRUG_09553,treats,3
V442,DRUG_12638,treats,3
V442,DRUG_34497,treats,3
V442,DRUG_49098,treats,3
V442,DRUG_83266,treats,3
V442,DRUG_18769,treats,3
V442,DRUG_15657,treats,3
V442,DRUG_56158,treats,3
V442,DRUG_07048,treats,3
V442,DRUG_17057,treats,3
V442,DRUG_78549,treats,3
V442,DRUG_94252,treats,3
V442,DRUG_90775,treats,3
V442,DRUG_97910,treats,3
V442,DRUG_36800,treats,3
V442,DRUG_39074,treats,3
V442,DRUG_18809,treats,3
V442,DRUG_73347,treats,3
70703,DRUG_49892,treats,3
V1251,DRUG_66345,treats,3
V1251,DRUG_42471,treats,3
311,DRUG_91074,treats,3
311,DRUG_85419,treats,3
2449,DRUG_49892,treats,3
2930,DRUG_18769,treats,3
2930,DRUG_97910,treats,3
2767,DRUG_18769,treats,3
2767,DRUG_66345,treats,3
2767,DRUG_17057,treats,3
2767,DRUG_78549,treats,3
2767,DRUG_85419,treats,3
45620,DRUG_36800,treats,3
5715,DRUG_36800,treats,3
5859,DRUG_57538,treats,3
51881,DRUG_14964,treats,3
0389,DRUG_55233,treats,3
0389,DRUG_14964,treats,3
78552,DRUG_94862,treats,3
78552,DRUG_38458,treats,3
2800,DRUG_79422,treats,3
5723,DRUG_36800,treats,3
452,DRUG_36800,treats,3
452,DRUG_93890,treats,3
452,DRUG_94862,treats,3
452,DRUG_05899,treats,3
99592,DRUG_55233,treats,3
99592,DRUG_14964,treats,3
99592,DRUG_94862,treats,3
5849,DRUG_07046,treats,3
5849,DRUG_61242,treats,3
V440,DRUG_36812,treats,3
V440,DRUG_41546,treats,3
3572,DRUG_36812,treats,3
3572,DRUG_41546,treats,3
2449,DRUG_41546,treats,3
V5861,DRUG_41546,treats,3
70722,DRUG_18809,treats,3
70722,DRUG_16603,treats,3
78552,DRUG_18628,treats,3
70703,DRUG_18628,treats,3
70703,DRUG_41546,treats,3
E9331,DRUG_18769,treats,3
E9331,DRUG_36800,treats,3
E9331,DRUG_12638,treats,3
E9331,DRUG_77783,treats,3
E9331,DRUG_65380,treats,3
1961,DRUG_36800,treats,3
1985,DRUG_18769,treats,3
51881,DRUG_78988,treats,3
2760,DRUG_77783,treats,3
5119,DRUG_57538,treats,3
0414,DRUG_57538,treats,3
2930,DRUG_00654,treats,3
53081,DRUG_85419,treats,3
4439,DRUG_57538,treats,3
1977,DRUG_22273,treats,3
1977,DRUG_29813,treats,3
1977,DRUG_65728,treats,3
78959,DRUG_12638,treats,3
78959,DRUG_42537,treats,3
78959,DRUG_66345,treats,3
78959,DRUG_05899,treats,3
78959,DRUG_81691,treats,3
78959,DRUG_56289,treats,3
78959,DRUG_29869,treats,3
2859,DRUG_41546,treats,3
5990,DRUG_65151,treats,3
2760,DRUG_71131,treats,3
99591,DRUG_90353,treats,3
99591,DRUG_51618,treats,3
99591,DRUG_09553,treats,3
99591,DRUG_34497,treats,3
99591,DRUG_07048,treats,3
99591,DRUG_56158,treats,3
99591,DRUG_94252,treats,3
99591,DRUG_39074,treats,3
99591,DRUG_74099,treats,3
99591,DRUG_73347,treats,3
7907,DRUG_86770,treats,3
7907,DRUG_93795,treats,3
7907,DRUG_97910,treats,3
V5861,DRUG_77783,treats,3
1985,DRUG_29813,treats,3
51881,DRUG_54420,treats,3
51881,DRUG_22296,treats,3
2724,DRUG_29813,treats,3
2724,DRUG_72422,treats,3
5070,DRUG_29813,treats,3
4019,DRUG_94840,treats,3
4019,DRUG_23063,treats,3
4019,DRUG_89476,treats,3
2762,DRUG_29813,treats,3
2762,DRUG_88865,treats,3
2762,DRUG_64785,treats,3
2762,DRUG_61242,treats,3
25000,DRUG_29813,treats,3
41401,DRUG_29813,treats,3
V8741,DRUG_36800,treats,3
V8741,DRUG_83139,treats,3
40390,DRUG_44177,treats,3
40390,DRUG_89898,treats,3
32723,DRUG_45529,treats,3
32723,DRUG_27121,treats,3
32723,DRUG_89898,treats,3
V153,DRUG_93890,treats,3
V153,DRUG_89898,treats,3
49121,DRUG_36800,treats,3
49121,DRUG_83139,treats,3
5119,DRUG_88865,treats,3
5119,DRUG_31023,treats,3
4240,DRUG_17057,treats,3
00845,DRUG_65728,treats,3
00845,DRUG_77783,treats,3
42731,DRUG_52671,treats,3
V103,DRUG_94840,treats,3
2859,DRUG_78751,treats,3
5180,DRUG_29813,treats,3
5180,DRUG_88865,treats,3
5180,DRUG_65728,treats,3
V153,DRUG_42537,treats,3
V153,DRUG_05899,treats,3
V153,DRUG_57538,treats,3
V153,DRUG_97910,treats,3
V153,DRUG_31023,treats,3
V153,DRUG_77783,treats,3
V4582,DRUG_57538,treats,3
V4582,DRUG_93795,treats,3
V4582,DRUG_85419,treats,3
20280,DRUG_36800,treats,3
311,DRUG_93795,treats,3
2760,DRUG_42537,treats,3
41071,DRUG_81129,treats,3
41071,DRUG_75708,treats,3
2762,DRUG_24647,treats,3
2762,DRUG_85419,treats,3
4019,DRUG_52652,treats,3
0414,DRUG_05522,treats,3
42731,DRUG_65296,treats,3
5990,DRUG_65296,treats,3
4019,DRUG_03436,treats,3
570,DRUG_12638,treats,3
570,DRUG_18628,treats,3
0389,DRUG_18628,treats,3
41071,DRUG_18628,treats,3
51881,DRUG_69930,treats,3
5859,DRUG_17057,treats,3
5859,DRUG_31023,treats,3
42731,DRUG_69930,treats,3
5712,DRUG_17057,treats,3
5712,DRUG_24805,treats,3
5712,DRUG_94862,treats,3
5722,DRUG_82115,treats,3
5722,DRUG_93890,treats,3
5722,DRUG_17057,treats,3
5722,DRUG_24805,treats,3
5722,DRUG_97910,treats,3
5722,DRUG_36800,treats,3
5722,DRUG_09914,treats,3
5722,DRUG_94862,treats,3
78959,DRUG_17057,treats,3
78959,DRUG_97910,treats,3
78959,DRUG_94862,treats,3
2762,DRUG_09914,treats,3
2762,DRUG_29869,treats,3
2762,DRUG_94862,treats,3
5990,DRUG_99620,treats,3
70722,DRUG_93890,treats,3
0414,DRUG_42537,treats,3
0414,DRUG_77783,treats,3
2851,DRUG_38458,treats,3
51881,DRUG_09914,treats,3
51881,DRUG_29869,treats,3
2760,DRUG_82115,treats,3
2760,DRUG_88865,treats,3
2762,DRUG_55233,treats,3
42832,DRUG_78549,treats,3
25000,DRUG_00589,treats,3
311,DRUG_89898,treats,3
41401,DRUG_00589,treats,3
41071,DRUG_66345,treats,3
2767,DRUG_83139,treats,3
45829,DRUG_16971,treats,3
45829,DRUG_18769,treats,3
45829,DRUG_93890,treats,3
45829,DRUG_89898,treats,3
45829,DRUG_78549,treats,3
45829,DRUG_56289,treats,3
2761,DRUG_42471,treats,3
5990,DRUG_62457,treats,3
5990,DRUG_27121,treats,3
2859,DRUG_75101,treats,3
2859,DRUG_93795,treats,3
25000,DRUG_42471,treats,3
V1251,DRUG_90353,treats,3
V1251,DRUG_31023,treats,3
V1251,DRUG_65728,treats,3
431,DRUG_97910,treats,3
431,DRUG_36800,treats,3
V4581,DRUG_77783,treats,3
2761,DRUG_85419,treats,3
45829,DRUG_75708,treats,3
2762,DRUG_49892,treats,3
V4582,DRUG_97910,treats,3
2724,DRUG_00589,treats,3
78552,DRUG_31023,treats,3
5859,DRUG_69059,treats,3
51881,DRUG_69059,treats,3
70723,DRUG_12638,treats,3
70723,DRUG_18769,treats,3
70723,DRUG_17057,treats,3
70723,DRUG_78549,treats,3
70723,DRUG_97910,treats,3
70723,DRUG_36800,treats,3
40391,DRUG_82115,treats,3
40391,DRUG_25520,treats,3
5845,DRUG_82115,treats,3
5845,DRUG_22257,treats,3
5845,DRUG_18769,treats,3
5845,DRUG_78549,treats,3
5845,DRUG_36800,treats,3
5845,DRUG_56289,treats,3
5845,DRUG_05522,treats,3
5845,DRUG_75708,treats,3
5845,DRUG_69059,treats,3
32723,DRUG_22257,treats,3
32723,DRUG_31023,treats,3
32723,DRUG_56776,treats,3
42731,DRUG_23063,treats,3
42731,DRUG_00589,treats,3
42833,DRUG_16971,treats,3
42833,DRUG_82115,treats,3
42833,DRUG_18769,treats,3
42833,DRUG_93890,treats,3
42833,DRUG_79790,treats,3
42833,DRUG_12470,treats,3
42833,DRUG_78549,treats,3
42833,DRUG_97910,treats,3
42833,DRUG_36800,treats,3
42833,DRUG_56289,treats,3
42833,DRUG_83139,treats,3
42833,DRUG_18809,treats,3
42833,DRUG_39424,treats,3
42833,DRUG_85419,treats,3
5990,DRUG_72422,treats,3
5990,DRUG_00589,treats,3
42832,DRUG_18809,treats,3
5990,DRUG_38458,treats,3
2449,DRUG_69930,treats,3
70703,DRUG_69930,treats,3
V5867,DRUG_78751,treats,3
32723,DRUG_42471,treats,3
5849,DRUG_07958,treats,3
70703,DRUG_00589,treats,3
70703,DRUG_78988,treats,3
5849,DRUG_06128,treats,2
5849,DRUG_53255,treats,2
78551,DRUG_16971,treats,2
78551,DRUG_12595,treats,2
78551,DRUG_17057,treats,2
78551,DRUG_56289,treats,2
78551,DRUG_38458,treats,2
42843,DRUG_16971,treats,2
42843,DRUG_06128,treats,2
42843,DRUG_12595,treats,2
42843,DRUG_12470,treats,2
42843,DRUG_36800,treats,2
42843,DRUG_83139,treats,2
V4581,DRUG_88865,treats,2
V4581,DRUG_39011,treats,2
V4581,DRUG_06029,treats,2
4280,DRUG_06128,treats,2
4280,DRUG_53255,treats,2
4280,DRUG_51710,treats,2
6826,DRUG_12595,treats,2
6826,DRUG_39011,treats,2
6826,DRUG_97769,treats,2
6826,DRUG_36800,treats,2
6826,DRUG_56289,treats,2
6826,DRUG_83139,treats,2
41400,DRUG_88865,treats,2
41400,DRUG_39011,treats,2
41400,DRUG_17057,treats,2
41400,DRUG_14349,treats,2
2875,DRUG_12595,treats,2
2875,DRUG_39011,treats,2
2875,DRUG_56289,treats,2
2875,DRUG_38458,treats,2
2875,DRUG_85419,treats,2
2875,DRUG_44900,treats,2
5119,DRUG_89898,treats,2
5119,DRUG_05899,treats,2
5119,DRUG_80815,treats,2
5119,DRUG_93795,treats,2
5119,DRUG_01070,treats,2
5119,DRUG_99620,treats,2
7850,DRUG_21325,treats,2
7850,DRUG_14330,treats,2
7850,DRUG_42537,treats,2
7850,DRUG_66345,treats,2
7850,DRUG_00392,treats,2
7850,DRUG_89898,treats,2
7850,DRUG_79790,treats,2
7850,DRUG_05899,treats,2
7850,DRUG_80815,treats,2
7850,DRUG_93795,treats,2
7850,DRUG_97910,treats,2
7850,DRUG_54948,treats,2
2848,DRUG_05899,treats,2
2848,DRUG_93795,treats,2
2848,DRUG_38458,treats,2
5180,DRUG_21325,treats,2
5180,DRUG_14330,treats,2
5180,DRUG_42537,treats,2
5180,DRUG_80815,treats,2
5180,DRUG_93795,treats,2
5180,DRUG_99620,treats,2
5180,DRUG_38458,treats,2
2761,DRUG_21325,treats,2
2761,DRUG_07046,treats,2
2761,DRUG_00392,treats,2
2761,DRUG_99620,treats,2
2761,DRUG_38458,treats,2
2761,DRUG_54948,treats,2
5789,DRUG_16971,treats,2
5789,DRUG_80815,treats,2
5789,DRUG_38458,treats,2
2800,DRUG_96313,treats,2
2800,DRUG_07046,treats,2
2800,DRUG_93795,treats,2
2800,DRUG_38458,treats,2
2762,DRUG_21325,treats,2
2762,DRUG_91074,treats,2
2762,DRUG_56684,treats,2
79092,DRUG_91074,treats,2
79092,DRUG_42537,treats,2
79092,DRUG_66345,treats,2
79092,DRUG_89898,treats,2
79092,DRUG_05899,treats,2
79092,DRUG_93795,treats,2
79092,DRUG_38458,treats,2
28959,DRUG_21325,treats,2
28959,DRUG_42537,treats,2
28959,DRUG_89898,treats,2
28959,DRUG_79790,treats,2
28959,DRUG_05899,treats,2
28959,DRUG_93795,treats,2
28959,DRUG_97910,treats,2
28959,DRUG_56684,treats,2
28959,DRUG_38458,treats,2
70703,DRUG_21325,treats,2
70703,DRUG_91074,treats,2
70703,DRUG_14330,treats,2
70703,DRUG_80815,treats,2
70703,DRUG_93795,treats,2
70703,DRUG_38458,treats,2
00845,DRUG_91074,treats,2
00845,DRUG_07046,treats,2
00845,DRUG_66345,treats,2
00845,DRUG_00392,treats,2
00845,DRUG_38458,treats,2
4240,DRUG_95547,treats,2
4240,DRUG_00392,treats,2
4240,DRUG_97334,treats,2
4240,DRUG_23508,treats,2
4240,DRUG_25247,treats,2
4240,DRUG_45961,treats,2
28529,DRUG_72946,treats,2
28529,DRUG_49248,treats,2
28529,DRUG_23508,treats,2
28529,DRUG_83139,treats,2
28529,DRUG_24647,treats,2
28529,DRUG_18809,treats,2
28529,DRUG_85419,treats,2
28529,DRUG_64785,treats,2
28529,DRUG_54948,treats,2
4280,DRUG_97980,treats,2
4280,DRUG_95547,treats,2
4280,DRUG_25131,treats,2
56211,DRUG_62191,treats,2
56211,DRUG_12638,treats,2
56211,DRUG_12470,treats,2
56211,DRUG_65380,treats,2
56211,DRUG_36800,treats,2
56211,DRUG_83139,treats,2
25000,DRUG_72946,treats,2
25000,DRUG_00392,treats,2
25000,DRUG_01389,treats,2
25000,DRUG_54948,treats,2
2749,DRUG_16971,treats,2
2749,DRUG_23508,treats,2
2749,DRUG_24647,treats,2
2749,DRUG_18809,treats,2
2749,DRUG_64785,treats,2
2749,DRUG_06485,treats,2
4241,DRUG_62191,treats,2
4241,DRUG_49248,treats,2
4241,DRUG_97334,treats,2
4241,DRUG_25247,treats,2
4241,DRUG_24647,treats,2
4241,DRUG_38458,treats,2
40391,DRUG_97980,treats,2
40391,DRUG_62191,treats,2
40391,DRUG_42537,treats,2
40391,DRUG_49248,treats,2
40391,DRUG_97334,treats,2
40391,DRUG_23508,treats,2
40391,DRUG_18809,treats,2
40391,DRUG_45961,treats,2
40391,DRUG_64785,treats,2
40391,DRUG_06485,treats,2
42731,DRUG_97980,treats,2
42731,DRUG_95547,treats,2
42731,DRUG_54948,treats,2
2874,DRUG_16971,treats,2
2874,DRUG_12638,treats,2
2874,DRUG_42537,treats,2
2874,DRUG_65380,treats,2
2874,DRUG_36800,treats,2
2874,DRUG_38458,treats,2
2874,DRUG_06485,treats,2
V5867,DRUG_95547,treats,2
V5867,DRUG_85419,treats,2
3051,DRUG_16971,treats,2
3051,DRUG_12638,treats,2
3051,DRUG_42537,treats,2
3051,DRUG_65380,treats,2
3051,DRUG_18809,treats,2
3051,DRUG_06485,treats,2
99662,DRUG_97980,treats,2
99662,DRUG_72946,treats,2
99662,DRUG_65380,treats,2
99662,DRUG_49248,treats,2
99662,DRUG_97334,treats,2
99662,DRUG_36800,treats,2
99662,DRUG_24647,treats,2
7850,DRUG_97334,treats,2
E9342,DRUG_16971,treats,2
E9342,DRUG_12470,treats,2
E9342,DRUG_65380,treats,2
E9342,DRUG_36800,treats,2
E9342,DRUG_83139,treats,2
E9342,DRUG_18809,treats,2
E9342,DRUG_85419,treats,2
V090,DRUG_16971,treats,2
V090,DRUG_12638,treats,2
V090,DRUG_65380,treats,2
V090,DRUG_97334,treats,2
V090,DRUG_85419,treats,2
99591,DRUG_00392,treats,2
99591,DRUG_49248,treats,2
99591,DRUG_23508,treats,2
99591,DRUG_25247,treats,2
99591,DRUG_38458,treats,2
99591,DRUG_45961,treats,2
99591,DRUG_25131,treats,2
41401,DRUG_23508,treats,2
41401,DRUG_38458,treats,2
41401,DRUG_54948,treats,2
5849,DRUG_36812,treats,2
2859,DRUG_22273,treats,2
2859,DRUG_82115,treats,2
2859,DRUG_12595,treats,2
2859,DRUG_34535,treats,2
2859,DRUG_87094,treats,2
2859,DRUG_39424,treats,2
2449,DRUG_52875,treats,2
2449,DRUG_34535,treats,2
2449,DRUG_81691,treats,2
2449,DRUG_87094,treats,2
53081,DRUG_22273,treats,2
53081,DRUG_87094,treats,2
53081,DRUG_73347,treats,2
51881,DRUG_36812,treats,2
51881,DRUG_74099,treats,2
51881,DRUG_87094,treats,2
51881,DRUG_73347,treats,2
0389,DRUG_22273,treats,2
0389,DRUG_68674,treats,2
0389,DRUG_12595,treats,2
0389,DRUG_81691,treats,2
0389,DRUG_36812,treats,2
0389,DRUG_39424,treats,2
5070,DRUG_82115,treats,2
5070,DRUG_68674,treats,2
5070,DRUG_05899,treats,2
5070,DRUG_81691,treats,2
5070,DRUG_36812,treats,2
5070,DRUG_74099,treats,2
5070,DRUG_87094,treats,2
25000,DRUG_52875,treats,2
25000,DRUG_22273,treats,2
25000,DRUG_09553,treats,2
25000,DRUG_56158,treats,2
25000,DRUG_34535,treats,2
25000,DRUG_74099,treats,2
25000,DRUG_73347,treats,2
70703,DRUG_00654,treats,2
70703,DRUG_34535,treats,2
99592,DRUG_52875,treats,2
99592,DRUG_68674,treats,2
99592,DRUG_87094,treats,2
0380,DRUG_00654,treats,2
0380,DRUG_16971,treats,2
0380,DRUG_12638,treats,2
0380,DRUG_93890,treats,2
0380,DRUG_93795,treats,2
0380,DRUG_36800,treats,2
79092,DRUG_00654,treats,2
79092,DRUG_82115,treats,2
79092,DRUG_93890,treats,2
79092,DRUG_75708,treats,2
42830,DRUG_16971,treats,2
42830,DRUG_12638,treats,2
42830,DRUG_82115,treats,2
42830,DRUG_93890,treats,2
42830,DRUG_79790,treats,2
42830,DRUG_12470,treats,2
42830,DRUG_65380,treats,2
42830,DRUG_83139,treats,2
5849,DRUG_40576,treats,2
5849,DRUG_91210,treats,2
45981,DRUG_40576,treats,2
45981,DRUG_12638,treats,2
45981,DRUG_82115,treats,2
45981,DRUG_66345,treats,2
45981,DRUG_31023,treats,2
45981,DRUG_05522,treats,2
45981,DRUG_75708,treats,2
42731,DRUG_91210,treats,2
42731,DRUG_70923,treats,2
2875,DRUG_00654,treats,2
2875,DRUG_82115,treats,2
2875,DRUG_83266,treats,2
2875,DRUG_66345,treats,2
2875,DRUG_18809,treats,2
E8781,DRUG_16971,treats,2
E8781,DRUG_40576,treats,2
E8781,DRUG_12638,treats,2
E8781,DRUG_82115,treats,2
E8781,DRUG_66345,treats,2
E8781,DRUG_91210,treats,2
E8781,DRUG_12470,treats,2
E8781,DRUG_65380,treats,2
E8781,DRUG_93795,treats,2
E8781,DRUG_38458,treats,2
E8781,DRUG_05522,treats,2
E8781,DRUG_70923,treats,2
E8781,DRUG_75708,treats,2
2763,DRUG_16971,treats,2
2763,DRUG_40576,treats,2
2763,DRUG_12638,treats,2
2763,DRUG_82115,treats,2
2763,DRUG_83266,treats,2
2763,DRUG_12470,treats,2
2763,DRUG_31023,treats,2
2763,DRUG_18809,treats,2
73300,DRUG_16971,treats,2
73300,DRUG_82115,treats,2
73300,DRUG_83266,treats,2
73300,DRUG_62457,treats,2
73300,DRUG_18809,treats,2
73300,DRUG_38458,treats,2
73300,DRUG_75708,treats,2
2948,DRUG_40576,treats,2
2948,DRUG_82115,treats,2
2948,DRUG_85068,treats,2
2948,DRUG_66345,treats,2
2948,DRUG_93795,treats,2
2948,DRUG_18809,treats,2
2948,DRUG_75708,treats,2
99591,DRUG_40576,treats,2
99591,DRUG_91074,treats,2
99591,DRUG_93795,treats,2
99591,DRUG_25520,treats,2
4019,DRUG_85068,treats,2
4019,DRUG_62457,treats,2
73300,DRUG_22257,treats,2
73300,DRUG_15657,treats,2
73300,DRUG_89898,treats,2
73300,DRUG_05899,treats,2
73300,DRUG_54146,treats,2
73300,DRUG_64785,treats,2
0414,DRUG_54420,treats,2
0414,DRUG_89898,treats,2
0414,DRUG_64785,treats,2
0414,DRUG_37475,treats,2
0414,DRUG_59316,treats,2
2761,DRUG_05907,treats,2
2761,DRUG_25247,treats,2
2761,DRUG_47562,treats,2
2761,DRUG_94862,treats,2
78039,DRUG_12638,treats,2
78039,DRUG_82115,treats,2
78039,DRUG_93890,treats,2
78039,DRUG_05899,treats,2
78039,DRUG_65380,treats,2
78039,DRUG_36800,treats,2
78039,DRUG_94862,treats,2
49390,DRUG_22257,treats,2
49390,DRUG_93890,treats,2
49390,DRUG_05899,treats,2
49390,DRUG_93262,treats,2
49390,DRUG_25247,treats,2
49390,DRUG_56776,treats,2
49390,DRUG_37475,treats,2
2720,DRUG_89898,treats,2
2720,DRUG_05899,treats,2
2720,DRUG_83139,treats,2
2720,DRUG_56776,treats,2
2720,DRUG_64785,treats,2
5990,DRUG_68674,treats,2
5990,DRUG_54146,treats,2
5990,DRUG_25247,treats,2
5990,DRUG_47562,treats,2
5990,DRUG_94862,treats,2
4019,DRUG_93262,treats,2
4019,DRUG_22064,treats,2
4241,DRUG_72422,treats,2
4241,DRUG_18769,treats,2
4241,DRUG_77985,treats,2
4241,DRUG_97910,treats,2
2639,DRUG_05522,treats,2
2639,DRUG_18769,treats,2
2639,DRUG_42537,treats,2
2639,DRUG_79790,treats,2
78559,DRUG_72422,treats,2
78559,DRUG_42537,treats,2
78559,DRUG_64785,treats,2
78559,DRUG_79790,treats,2
41401,DRUG_49892,treats,2
5789,DRUG_72422,treats,2
5789,DRUG_64785,treats,2
5789,DRUG_49892,treats,2
41071,DRUG_49892,treats,2
